marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
us,30876273,r2g2odtpvatyx7,b007aynpre,25788262,x large contemporary tall tree leaves falling birds flying approx 70 inches or 6 feet wall sticker decal,Baby,5,3,3,N,Y,no problems!!,This went up with no problems and stayed up with no problems.  What a transformation in my bedroom for why it cost much cheaper than a picture and looks great!!,3/19/2014
us,25464391,r307dejjmlw6og,b003hixof0,26451756,davinci jayden 3-drawer changer dresser,baby,5,2,2,n,y,grandsons  dressing table. :),"i love how easily the drawers slide, and how much space there is to store the necessary items  one needs for the baby.  it arrived quickly, in good condition, and all the necessary parts were enclosed.  the only frustration was putting it together.  luckily my husband is very good at this sort of thing; however there were almost no instructions on the paper.  construction proved to be time consuming and difficult.  this wasn't the sellers fault.  the product once completed is attractive, and practical.",8/10/2014
us,3547078,rj5e44noz7war,b00lx4hs4i,26476151,sqdeal庐 women new hobo satchel fashion tote messenger leather canvas purse shoulder handba,baby,5,0,0,n,y,five stars,nice,1/22/2015
us,15433583,rscmko0ek8lo3,b0097cxbfs,26980212,lillybit uptown diaper clutch - chevron,baby,5,5,5,n,n,"great product, great gift idea","this trendy clutch has been a huge find for me, as i've given a number of them to new moms in my family over the past year.  every time i have received rave feedback about the combination of style and functionality.  typically, you'll find one or the other, but not both in the same product.<br /><br />i strongly recommend this product - better give them as gifts before everyone has one of these beauties!  (oh, and love the new patterns as well.)",1/31/2013
us,23513332,r1h6tnwe5bc35e,b005k2iums,27308416,"lambs & ivy hello kitty garden night light, pink",baby,4,0,1,n,y,"cute, but tempting for toddlers","i bought this as a replacement for a more traditional night light.  definitely cuter than the other night light, but it isn't as bright (that could be a benefit, depending on what you want).<br /><br />my 2-year old daughter definitely prefers this to the other night light.  she loves hello kitty, and she was absolutely delighted when it arrived.  however, every so often she tries to play with it, which worries me.",8/29/2012
US,52436834,R3E1WHZ4QY97ZQ,B0000BUSJV,27379547,Pack 'n Play - Colby,Baby,5,2,2,N,N,Life Saver,"After having a C-section, I was concerned how I was going to handle running up and down stairs to accomodate our newborn daughters sleeping/changing needs.   <br /> <br />We decided to set up the Colby pack and play downstairs and have not moved it since (our daughter is 3 months old).   She loves taking naps in this and it is convenient when I am doing things on the first floor.  The changing station is wonderful and has made our lives so much easier.  We no longer have to stop what we're doing and run up stairs for every diaper change.   <br /> <br />Must admit- the music (sounds) and vibration option are rather gimmicky.  We never use these features.  Also, we took it upon ourselves to add our own mobile on the side of the unit- this provides added entertainment for our daughter while we are busy making dinner or fixing her bottle.  <br /> <br />Though she will be nearing the weight limit soon for the changing unit and bassinet features, we plan to leave it in our living room.  It has truly helped us out and I would definitely put on my top 5 list!! <br /> <br />",4/7/2005
us,10671486,r1yj58qpigco1m,b00jkdky9k,27596885,rainbow fox lovely blooms zoo nursery children's room decorative wall stickers,baby,3,2,2,n,y,this is beautiful. however,"for the price,  this is beautiful. however,  it is not nearly as large as i anticipated and yet despite its small size it's an i credible amount of pieces to put together. the manufacturer their to save paper and therefor put every limb and piece of limb separately to jigsaw them on a few pieces. they easily could have made it never by putting larger pieces of the tree together on a page and the little leaves and animals on a separate page. we figured it out but there while every piece was labeled with a number there was no completed numbered diagram to show where the numbers went. the biggest dissapointment though is that the pieces are see through even though that is not displayed in  the images online. if you put an owl in front of a piece of tree the tree shows through the owl and it's ugly. i got around this by chance going up. the scene but you can't set it  up as they did. their image is digitally enhanced.",4/14/2015
US,37836432,R121ILTR0898HJ,B00IR4F4JI,27599661,Evenflo Symphony Elite Convertible Car Seat,Baby,1,1,5,N,N,Buckle disappeared,Buckle is horrible. Ours somehow went missing and when I called to voice my concern I was basically told that couldn't happen. Yet somehow our Buckle (the replacement from the recall) went missing from the time my son was dropped off at day care till the time he was picked up.  They are sending a new buckle but I don't feel cpmfortable using a car seat that the buckle can come off (I assume while my husband was pulling him out).,2/6/2015
us,2488674,r2ntosd1kq4ovn,b00o8rrr2a,27599661,evenflo symphony elite convertible car seat,baby,4,4,6,n,y,checks off every want on our list...,"we like it so much we bought two. surelatch technology is worth the extra $$  we originally purchased the lx edition. very difficult to get a secure fit in the car. this car seat installs quickly and easily- a huge benefit to this mom who frequently takes the car seat in and out for work. peace of mind that it is installed securely.<br /><br />material is durable. not as bad as many make it seem to take the cover off to wash. my daughter got sick in hers in the first week and it washed nicely.<br /><br /> she is very comfortable in the rear facing position. sleeps easily though her head does fall forward sometimes. everyone else in the car has space too. we have a new jeep cherokee (not the biggest suv) but my husband and i have ample leg room on the driver and passenger side alike. we can recline the passenger seat back for longer car rides.<br /><br />most importantly, exceeds safety standards and made in the usa designed in our home state, ohio.",3/28/2015
us,19576937,r2hm4od1jd0j1c,b00djpk9gi,27876091,infantino squeeze and stack block set,baby,5,0,1,n,y,five stars,great,1/14/2015
us,41064346,r39l12pcfp9hzw,b00djpk9gi,27876091,infantino squeeze and stack block set,baby,5,0,1,n,y,very happy with this purchase,"my 10 month old loves these, i stack them and she knocks them down and gets very excited. they are a hard rubbery material so she enjoys &#34;chewing&#34; on them as well. very happy with this purchase!",12/6/2014
US,43991451,RLTSTJSW4MKYC,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Love these,"At first glance you may think these pacifiers look a little goofy, but they're great protection against chapped lips.  MAM brand over any other was a lifesaver for our family.  My son is totally soothed by them.",9/26/2013
US,15741840,R2A237F741B1HM,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Five Stars,baby loves these,1/30/2015
US,24235917,R2SANVBRZ2WZHE,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,4,0,0,N,Y,Baby loves these.,Baby loves these.  He also could poke his hand into his mouth still because of the holes  Which I'm not sure is a plus or minus,12/6/2014
US,544383,RQ0X9M350NZCZ,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,N,Five Stars,"Best pacifier, ever! My son will only use these.",6/8/2015
US,20432594,R3BCKRU7N2G5PI,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,1,N,Y,So cute,"First of all, I love that I can see the corners of my little guys lips when he smiles with his paci in! So cute! They also made it really easy for him to grab on to when he was getting his finger dexterity figured out.",12/19/2013
US,38533273,RXZR3NE2FXXOV,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Five Stars,For some reason this is the only style our son likes!  Can't have enough of them on hand!,9/30/2014
US,16977166,R2U1SJAQAT97SY,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Five Stars,"Great product, nice package, good price.",11/17/2014
US,36296650,RGZT8VTE4F3GI,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Awesome Pacis,Great quality as always but bottom one is not a grey/blue color- very light clear-ish teal.,8/7/2015
US,35678947,R7DP77USU9QAD,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,No pink/rash  around her mouth,I like that these are more low profile than the bigger MAMs. My daughter likes these kinds but she used to get pink splotches around her mouth from the plastic resting in her skin while she sleeps. She doesn't have that with these.,8/9/2014
US,33631210,R3PK5ZM9CIHMKW,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Great pacifier,I love these pacifiers. They are perfect for my little one to hold on to.,3/17/2015
US,42145753,R227FDA5TC4UAT,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,3,0,0,N,Y,Three Stars,I loved the style but my son did not.  We had to back to the classic ones.,7/25/2014
US,38069422,R3S5W2RECYU4XQ,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,1,1,N,Y,If you have an issue with your baby trying to ...,"If you have an issue with your baby trying to put it in their mouth and are afraid they will choke, this cannot fit in any way that they might be able to!",6/29/2015
US,19554494,R33C7EZFJUEXBE,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,1,2,N,Y,Fantastic... as always!,"I've ordered MAM pacifiers several times and have always been happy with the product. I ordered more because our pediatrician recommended keeping several in the crib so that he could find one himself in the middle of the night, instead of waking us at 4:00 am to find it. I ordered the Glow in the Dark nighttime and Air Silicone versions. I especially like these because he can wrap his little fingers around the edges without too much accuracy and can also attach easily to a pacifier clip should we (on occasion) need to take them on the go. I would also like to note that the design received was the same as that shown in the picture (a blue zig-zag design and lighter stars graphic).",8/27/2014
US,23316480,R2IXOT2QV2MHGA,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Five Stars,Love that these breathe well for my toddler!,1/21/2015
US,17382309,R2FNKJGZJVA8VS,B006Y8DFPE,28435092,mam air silicone pacifier - blue - 6+ months - 2 ct,Baby,5,0,0,N,Y,The best pacifier we have found,"Love the open space in the pacifier.  The space is less plastic to keep germs and more breathing room.  High quality, but hard to find in stores.  Love Amazon for that reason alone.",1/31/2013
US,42576977,R16QP0A3EHZYF6,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Five Stars,Love the spaces so my son doesn't get a rash on his face from saliva.,6/23/2015
US,27097189,R3OXQ9ZZKXL63K,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,N,Five Stars,Love them and no one else has them,10/20/2014
US,26786581,R2NBMK773QAEHI,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,N,Love the air pacifier!,"Love these pacifiers! My sons chin will break out from rash from any other pacifier when he sleeps, because he drools. Also you still get to see the smile. Can't believe all pacifiers aren't made With this air design, at least for 6+ Months.",6/26/2014
US,12547370,RSBU5WKKG633W,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,The best out there!,Love these pacifiers!!!!,5/25/2015
US,46392389,R3IN6TS500VJOV,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Great!,Love these!,3/11/2015
US,47061242,R3BHMOW6WSBD3N,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Five Stars,mam is the ONLY brand for pacis that I recommend,6/23/2015
us,50282977,r25251whpg2bso,b00b4dd0mc,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",baby,5,0,0,n,y,the only brand our son will accept,"mam is the only brand of pacifier that our eight month old will accept. we've tried nuk, avent, and several other brands. this is the only thing that will help him calm down when he's in distress, or simply ready for a nap.",6/18/2015
US,2749227,R3R3UTJ12VGZ6,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Love these!,"My 4 month old can get these binkies in and out of his mouth on his own due to the design. If he drops this one, he can find it and put it back in his mouth on his own. Worth every cent. Love these!",2/23/2015
US,17715058,R2YY9S00HJCAT4,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,My baby loves MAM Air pacifiers and I love that it helps keep the area around his mouth ...,"My baby loves MAM Air pacifiers and I love that it helps keep the area around his mouth dry, especially now that he drools more.",7/22/2015
US,13455914,RDS6QG9I7MGG5,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Kid loves these pa-shis,"My kid has an obsession with pacifiers- will only use mams. If we try others, he freaks out. I like them too.",7/21/2013
US,41751517,RQQ4PCUMT0JXK,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Love these!,My little man loves this pacifier! This is the only brand he will use. The large vent holes on the sides are great for him to get air but he also loves to stick his tongue out of the sides.,8/20/2015
US,17092260,R1S34YMVFCW66W,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Only ones my son will use!,"My son loves these pacifiers.  Every other brand he spits out, but these are great.  They also have a little space around the mouth, so that spit doesn't collect.",9/10/2014
US,33719983,R36CV42DBTXZ5Q,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,The best!,"My son loves these pacifiers. I tried other brands but he wouldn't use them. These are cute, functional and liked by baby. I also got the MAM leash and nipple cover for it, I love it!",11/13/2013
US,42888695,R1QGW1YZ1GCAV8,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Five Stars,My son loves these!,10/11/2014
US,51319043,R2SN8PR2OIBWVY,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Great pacifiers,My son will only use Mam pacifiers - we love them!,9/4/2014
US,13342653,R8TQJZRPS8WRM,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,2,2,N,Y,Our favorite pacifiers,"My son will take most any type of pacifier if he is wanting it bad enough, but these MAM Air pacis are his absolute favorite. They even stay in his mouth when he's asleep which keeps me from having to wake up to put it back in since he's not really able to yet.",9/9/2014
US,6950816,R353PSO47W28JX,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Great product!!!,My son would not take any other pacifier this the first one he will actually use. Love the openness so he doesn't get red around his mouth.,7/7/2014
US,9952084,R2RZEKP73Z7NJG,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,1,1,N,Y,The Best Pacifiers for Breastfed babies,"My son's daycare turned us on to these pacifiers--they are the best! He started using them when he was 4.5 months old. They stay in much better than soothies, and he loves them!",1/22/2014
US,46239568,RDTAZB55MYKJO,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,I especially love how open these are,Never a problem with MAM! I especially love how open these are. Help keep the area around the mouth from breaking out as bad with all those slobbers!,2/21/2015
US,49462244,R2RH4Q99OI44KN,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,5,5,N,Y,The only pacifiers in our house.,None available.,7/23/2013
US,32906547,R18MQY37T8SN1X,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,an extra 5 minutes daily.  Buy these!,"Not sure why..... But these are the only Paci's my son loves.  Now that he is 7 months, he can easily hold onto them because of the openings on the side. This is key!  (Read: he doesn't need Mommy 24/7!!)",7/28/2015
US,1587300,R1C8ATJIV2EHY3,B006Y8DFPE,28435092,mam air silicone pacifier - blue - 6+ months - 2 ct,Baby,1,1,2,N,Y,One Star,Not the print as shown on the picture,12/5/2014
US,4131386,R10VVUXCMWRNR8,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,2,0,0,N,Y,Two Stars,"Not what i expected, kinda big for babies face..",3/12/2015
US,23984561,R2KETEZ16KAUYR,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,These are great and very easy for him to grasp,"Once our son started jamming the newborn sized MAM shield sideways in his mouth and getting it stuck, we moved up to the 6+ month size. These are great and very easy for him to grasp.",8/17/2015
US,46147386,R122IEEP0BOR2T,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Fave paci brand!,"Our favorite brand of pacifier hands down! We have tried Avent, Nuk, and various mustachifiers.",8/19/2015
US,19272581,R2ZSYO3D4SFPOV,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,4,0,0,N,Y,Great,"Our son likes these the best since he was a newborn, so we just got a bigger size. He is able to find his binky himself now and put it back into his mouth. We like the extra air to help avoid any rashes. The only issue was putting a daycare label on these. LOL not a product fault though.",8/19/2015
US,34953035,R2QVXVAD00GLGG,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,See cute smiles through the cut-outs!,"Pacifiers are pretty subjective, but I absolutely love two things about these: (1) The little &#34;handles&#34; make them very easy to pick up, and (2) you can actually see cute little smiles through the cut-outs!  O",5/23/2014
US,21520309,R39C7KE82QARUX,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Sanitizer case is a nice addition,"The case they come in acts as a sanitizer, which is a nice addition. You just fill with water to the level and microwave for 3 min. They are very sturdy and love the color/design for a baby boy. If you have an infant &#62; 6 months, I would strongly recommend checking this out.",8/24/2015
US,15436521,R2SGCUZ5E8LM1N,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Super cute pacifiers and loved my our son,"The Mam Air pacifiers are our son's favorite! There is no top or bottom, so it's great when he finds it in the middle of the night. They are cute too. I love how I can see he little smile through the open pacifier.",2/17/2014
US,6087564,R1VRVF5838MVU0,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,MAM Air Silicone Pacifier,the MAM Air Silicone Pacifier are very good ..,2/19/2015
US,33686401,RX6UXB4ZI289R,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Great product!,"These are my son's favorite brand. Love the &#34;Air&#34; style where he doesn't have a ton of drool or moisture pressed against his face. Plus, you can see him smile through it. Great product.<br /><br />Comes with a sanitizing case so you add a little water, microwave it, they're completely disinfected.",12/11/2013
US,10090449,RV7C12B382IS,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Our favorite pacifiers,These are our favorite type of paci - just great quality and we like the &#34;Air&#34; design which doesn't smother that sweet delicate face skin.,8/7/2015
US,10033831,R3823HXNFQYW2G,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,4,0,0,N,Y,Good option,"They are great, different style MAM, for some reason they don't seem to be the boys favorite. Don't get me wrong if there are no other bindis around, the boys will gladly use these, but they don't seem to be a top favorite. From a parent standpoint they work the same.",12/4/2013
US,1295392,R1W1G0XYZ3G0EI,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,Five Stars,"This is very good, I like it",6/4/2015
US,2425333,RNG6UA952IQMN,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,The Best!,We love MAM in this house! I've used them exclusively with 3 kids now! Best out there!,8/26/2015
US,21897825,R2YB0VXSAL1I01,B00B4DD0MC,28435092,"mam air orthodontic pacifier, boy, 6+ months, 2-count",Baby,5,0,0,N,Y,These are great and very cute,We lover these binkys.  Our son has used sever different ones but we found that other brands can get water in the nipple when washed and I always fear there will be bacteria that grows.  These are great and very cute.  Our son is 11 months so we will be retiring these soon but we have another baby due in April and plan to start using MAM from the start.,1/28/2015
